,img_name,upper_fabric,lower_fabric,outer_fabric,upper_pattern,lower_pattern,outer_pattern,img_id,img_num,img_view,segm_name
31636,WOMEN-Sweaters-id_00007116-03_4_full.jpg,1,5,4,1,0,5,WOMEN-Sweaters-id_00007116,03,full,WOMEN-Sweaters-id_00007116-03_4_full_segm.png
26154,WOMEN-Rompers_Jumpsuits-id_00004519-02_2_side.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00004519,02,side,WOMEN-Rompers_Jumpsuits-id_00004519-02_2_side_segm.png
8394,WOMEN-Blouses_Shirts-id_00003220-07_7_additional.jpg,5,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00003220,07,additional,WOMEN-Blouses_Shirts-id_00003220-07_7_additional_segm.png
3989,MEN-Tees_Tanks-id_00003470-07_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00003470,07,full,MEN-Tees_Tanks-id_00003470-07_4_full_segm.png
14795,WOMEN-Dresses-id_00000037-02_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00000037,02,back,WOMEN-Dresses-id_00000037-02_3_back_segm.png
3141,MEN-Tees_Tanks-id_00001041-01_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00001041,01,full,MEN-Tees_Tanks-id_00001041-01_4_full_segm.png
3550,MEN-Tees_Tanks-id_00002249-06_4_full.jpg,1,0,7,3,3,7,MEN-Tees_Tanks-id_00002249,06,full,MEN-Tees_Tanks-id_00002249-06_4_full_segm.png
22254,WOMEN-Graphic_Tees-id_00004016-01_4_full.jpg,1,1,3,1,3,3,WOMEN-Graphic_Tees-id_00004016,01,full,WOMEN-Graphic_Tees-id_00004016-01_4_full_segm.png
19776,WOMEN-Dresses-id_00005981-03_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00005981,03,full,WOMEN-Dresses-id_00005981-03_4_full_segm.png
35459,WOMEN-Tees_Tanks-id_00002162-32_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00002162,32,full,WOMEN-Tees_Tanks-id_00002162-32_4_full_segm.png
24630,WOMEN-Leggings-id_00002130-02_1_front.jpg,1,0,7,2,3,7,WOMEN-Leggings-id_00002130,02,front,WOMEN-Leggings-id_00002130-02_1_front_segm.png
50,MEN-Denim-id_00002735-01_1_front.jpg,1,0,7,3,3,7,MEN-Denim-id_00002735,01,front,MEN-Denim-id_00002735-01_1_front_segm.png
12870,WOMEN-Blouses_Shirts-id_00007655-02_4_full.jpg,1,0,7,2,3,7,WOMEN-Blouses_Shirts-id_00007655,02,full,WOMEN-Blouses_Shirts-id_00007655-02_4_full_segm.png
25790,WOMEN-Rompers_Jumpsuits-id_00002545-03_4_full.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00002545,03,full,WOMEN-Rompers_Jumpsuits-id_00002545-03_4_full_segm.png
20739,WOMEN-Dresses-id_00007024-01_4_full.jpg,1,1,7,5,5,7,WOMEN-Dresses-id_00007024,01,full,WOMEN-Dresses-id_00007024-01_4_full_segm.png
33797,WOMEN-Tees_Tanks-id_00000914-01_4_full.jpg,1,0,4,1,3,1,WOMEN-Tees_Tanks-id_00000914,01,full,WOMEN-Tees_Tanks-id_00000914-01_4_full_segm.png
2409,MEN-Sweatshirts_Hoodies-id_00003060-05_7_additional.jpg,1,0,1,4,3,3,MEN-Sweatshirts_Hoodies-id_00003060,05,additional,MEN-Sweatshirts_Hoodies-id_00003060-05_7_additional_segm.png
14402,WOMEN-Cardigans-id_00006316-05_3_back.jpg,1,2,7,2,3,7,WOMEN-Cardigans-id_00006316,05,back,WOMEN-Cardigans-id_00006316-05_3_back_segm.png
16084,WOMEN-Dresses-id_00001762-02_1_front.jpg,5,5,7,1,1,7,WOMEN-Dresses-id_00001762,02,front,WOMEN-Dresses-id_00001762-02_1_front_segm.png
19346,WOMEN-Dresses-id_00005701-03_2_side.jpg,1,5,7,3,2,7,WOMEN-Dresses-id_00005701,03,side,WOMEN-Dresses-id_00005701-03_2_side_segm.png
23338,WOMEN-Jackets_Coats-id_00002873-02_2_side.jpg,1,0,4,3,3,3,WOMEN-Jackets_Coats-id_00002873,02,side,WOMEN-Jackets_Coats-id_00002873-02_2_side_segm.png
41277,WOMEN-Tees_Tanks-id_00006103-08_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00006103,08,full,WOMEN-Tees_Tanks-id_00006103-08_4_full_segm.png
10681,WOMEN-Blouses_Shirts-id_00005483-02_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00005483,02,full,WOMEN-Blouses_Shirts-id_00005483-02_4_full_segm.png
26244,WOMEN-Rompers_Jumpsuits-id_00004968-01_2_side.jpg,1,1,7,1,1,7,WOMEN-Rompers_Jumpsuits-id_00004968,01,side,WOMEN-Rompers_Jumpsuits-id_00004968-01_2_side_segm.png
24600,WOMEN-Leggings-id_00000682-04_1_front.jpg,1,0,7,3,3,7,WOMEN-Leggings-id_00000682,04,front,WOMEN-Leggings-id_00000682-04_1_front_segm.png
9913,WOMEN-Blouses_Shirts-id_00004694-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00004694,01,full,WOMEN-Blouses_Shirts-id_00004694-01_4_full_segm.png
8175,WOMEN-Blouses_Shirts-id_00003008-01_1_front.jpg,1,1,7,1,1,7,WOMEN-Blouses_Shirts-id_00003008,01,front,WOMEN-Blouses_Shirts-id_00003008-01_1_front_segm.png
16181,WOMEN-Dresses-id_00001931-02_7_additional.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00001931,02,additional,WOMEN-Dresses-id_00001931-02_7_additional_segm.png
43999,WOMEN-Tees_Tanks-id_00007931-01_1_front.jpg,1,0,7,2,3,7,WOMEN-Tees_Tanks-id_00007931,01,front,WOMEN-Tees_Tanks-id_00007931-01_1_front_segm.png
24976,WOMEN-Pants-id_00004526-02_1_front.jpg,1,1,7,3,6,7,WOMEN-Pants-id_00004526,02,front,WOMEN-Pants-id_00004526-02_1_front_segm.png
17816,WOMEN-Dresses-id_00003890-02_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00003890,02,front,WOMEN-Dresses-id_00003890-02_1_front_segm.png
31234,WOMEN-Sweaters-id_00006080-05_7_additional.jpg,4,1,7,1,3,7,WOMEN-Sweaters-id_00006080,05,additional,WOMEN-Sweaters-id_00006080-05_7_additional_segm.png
29854,WOMEN-Sweaters-id_00002484-01_1_front.jpg,4,1,1,5,4,3,WOMEN-Sweaters-id_00002484,01,front,WOMEN-Sweaters-id_00002484-01_1_front_segm.png
42420,WOMEN-Tees_Tanks-id_00006863-57_4_full.jpg,1,0,7,5,3,7,WOMEN-Tees_Tanks-id_00006863,57,full,WOMEN-Tees_Tanks-id_00006863-57_4_full_segm.png
15854,WOMEN-Dresses-id_00001392-03_3_back.jpg,5,5,7,1,1,7,WOMEN-Dresses-id_00001392,03,back,WOMEN-Dresses-id_00001392-03_3_back_segm.png
27712,WOMEN-Shorts-id_00005424-05_1_front.jpg,1,0,7,3,3,7,WOMEN-Shorts-id_00005424,05,front,WOMEN-Shorts-id_00005424-05_1_front_segm.png
19608,WOMEN-Dresses-id_00005830-06_7_additional.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00005830,06,additional,WOMEN-Dresses-id_00005830-06_7_additional_segm.png
18948,WOMEN-Dresses-id_00005243-01_4_full.jpg,5,5,7,1,1,7,WOMEN-Dresses-id_00005243,01,full,WOMEN-Dresses-id_00005243-01_4_full_segm.png
42462,WOMEN-Tees_Tanks-id_00006874-03_4_full.jpg,1,1,7,1,3,7,WOMEN-Tees_Tanks-id_00006874,03,full,WOMEN-Tees_Tanks-id_00006874-03_4_full_segm.png
2040,MEN-Sweaters-id_00004436-02_4_full.jpg,1,0,7,4,3,7,MEN-Sweaters-id_00004436,02,full,MEN-Sweaters-id_00004436-02_4_full_segm.png
27271,WOMEN-Shorts-id_00002753-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Shorts-id_00002753,02,full,WOMEN-Shorts-id_00002753-02_4_full_segm.png
27240,WOMEN-Shorts-id_00002586-08_4_full.jpg,5,0,7,1,0,7,WOMEN-Shorts-id_00002586,08,full,WOMEN-Shorts-id_00002586-08_4_full_segm.png
43131,WOMEN-Tees_Tanks-id_00007398-04_7_additional.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00007398,04,additional,WOMEN-Tees_Tanks-id_00007398-04_7_additional_segm.png
29039,WOMEN-Sweaters-id_00000107-01_1_front.jpg,1,0,4,3,6,3,WOMEN-Sweaters-id_00000107,01,front,WOMEN-Sweaters-id_00000107-01_1_front_segm.png
11685,WOMEN-Blouses_Shirts-id_00006529-03_3_back.jpg,5,5,7,3,3,7,WOMEN-Blouses_Shirts-id_00006529,03,back,WOMEN-Blouses_Shirts-id_00006529-03_3_back_segm.png
19322,WOMEN-Dresses-id_00005661-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00005661,01,front,WOMEN-Dresses-id_00005661-01_1_front_segm.png
38629,WOMEN-Tees_Tanks-id_00004160-03_7_additional.jpg,1,0,1,3,3,3,WOMEN-Tees_Tanks-id_00004160,03,additional,WOMEN-Tees_Tanks-id_00004160-03_7_additional_segm.png
28757,WOMEN-Skirts-id_00005949-05_4_full.jpg,1,1,7,3,3,7,WOMEN-Skirts-id_00005949,05,full,WOMEN-Skirts-id_00005949-05_4_full_segm.png
26694,WOMEN-Rompers_Jumpsuits-id_00007438-03_2_side.jpg,1,1,7,1,1,7,WOMEN-Rompers_Jumpsuits-id_00007438,03,side,WOMEN-Rompers_Jumpsuits-id_00007438-03_2_side_segm.png
18321,WOMEN-Dresses-id_00004496-05_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00004496,05,side,WOMEN-Dresses-id_00004496-05_2_side_segm.png
16716,WOMEN-Dresses-id_00002537-02_7_additional.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00002537,02,additional,WOMEN-Dresses-id_00002537-02_7_additional_segm.png
667,MEN-Pants-id_00006292-06_4_full.jpg,1,1,7,3,5,7,MEN-Pants-id_00006292,06,full,MEN-Pants-id_00006292-06_4_full_segm.png
34791,WOMEN-Tees_Tanks-id_00001660-08_4_full.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00001660,08,full,WOMEN-Tees_Tanks-id_00001660-08_4_full_segm.png
20277,WOMEN-Dresses-id_00006526-04_2_side.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006526,04,side,WOMEN-Dresses-id_00006526-04_2_side_segm.png
36799,WOMEN-Tees_Tanks-id_00003114-04_1_front.jpg,1,0,7,2,3,7,WOMEN-Tees_Tanks-id_00003114,04,front,WOMEN-Tees_Tanks-id_00003114-04_1_front_segm.png
33673,WOMEN-Tees_Tanks-id_00000799-02_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00000799,02,full,WOMEN-Tees_Tanks-id_00000799-02_4_full_segm.png
42740,WOMEN-Tees_Tanks-id_00007050-02_7_additional.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00007050,02,additional,WOMEN-Tees_Tanks-id_00007050-02_7_additional_segm.png
1504,MEN-Shorts-id_00004292-05_4_full.jpg,1,0,7,3,3,7,MEN-Shorts-id_00004292,05,full,MEN-Shorts-id_00004292-05_4_full_segm.png
666,MEN-Pants-id_00006187-01_3_back.jpg,1,1,7,1,1,7,MEN-Pants-id_00006187,01,back,MEN-Pants-id_00006187-01_3_back_segm.png
11547,WOMEN-Blouses_Shirts-id_00006385-02_7_additional.jpg,5,1,7,3,3,7,WOMEN-Blouses_Shirts-id_00006385,02,additional,WOMEN-Blouses_Shirts-id_00006385-02_7_additional_segm.png
19923,WOMEN-Dresses-id_00006098-04_3_back.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006098,04,back,WOMEN-Dresses-id_00006098-04_3_back_segm.png
17894,WOMEN-Dresses-id_00003956-02_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00003956,02,front,WOMEN-Dresses-id_00003956-02_1_front_segm.png
643,MEN-Pants-id_00005213-06_1_front.jpg,1,1,7,3,3,7,MEN-Pants-id_00005213,06,front,MEN-Pants-id_00005213-06_1_front_segm.png
19602,WOMEN-Dresses-id_00005825-02_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00005825,02,full,WOMEN-Dresses-id_00005825-02_4_full_segm.png
14343,WOMEN-Cardigans-id_00005760-02_2_side.jpg,4,7,1,3,7,6,WOMEN-Cardigans-id_00005760,02,side,WOMEN-Cardigans-id_00005760-02_2_side_segm.png
16905,WOMEN-Dresses-id_00002797-07_2_side.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00002797,07,side,WOMEN-Dresses-id_00002797-07_2_side_segm.png
5909,WOMEN-Blouses_Shirts-id_00000506-01_7_additional.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00000506,01,additional,WOMEN-Blouses_Shirts-id_00000506-01_7_additional_segm.png
22380,WOMEN-Graphic_Tees-id_00004875-01_4_full.jpg,1,0,7,2,3,7,WOMEN-Graphic_Tees-id_00004875,01,full,WOMEN-Graphic_Tees-id_00004875-01_4_full_segm.png
23906,WOMEN-Jackets_Coats-id_00005297-03_1_front.jpg,1,1,1,3,3,3,WOMEN-Jackets_Coats-id_00005297,03,front,WOMEN-Jackets_Coats-id_00005297-03_1_front_segm.png
21949,WOMEN-Graphic_Tees-id_00002066-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Graphic_Tees-id_00002066,01,full,WOMEN-Graphic_Tees-id_00002066-01_4_full_segm.png
11684,WOMEN-Blouses_Shirts-id_00006529-03_2_side.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006529,03,side,WOMEN-Blouses_Shirts-id_00006529-03_2_side_segm.png
29001,WOMEN-Skirts-id_00007789-01_1_front.jpg,1,5,7,0,3,7,WOMEN-Skirts-id_00007789,01,front,WOMEN-Skirts-id_00007789-01_1_front_segm.png
22223,WOMEN-Graphic_Tees-id_00003803-01_4_full.jpg,1,1,7,1,3,7,WOMEN-Graphic_Tees-id_00003803,01,full,WOMEN-Graphic_Tees-id_00003803-01_4_full_segm.png
24165,WOMEN-Jackets_Coats-id_00006376-04_4_full.jpg,1,0,2,3,3,3,WOMEN-Jackets_Coats-id_00006376,04,full,WOMEN-Jackets_Coats-id_00006376-04_4_full_segm.png
39026,WOMEN-Tees_Tanks-id_00004475-01_7_additional.jpg,1,1,1,0,4,3,WOMEN-Tees_Tanks-id_00004475,01,additional,WOMEN-Tees_Tanks-id_00004475-01_7_additional_segm.png
22627,WOMEN-Graphic_Tees-id_00006884-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Graphic_Tees-id_00006884,01,full,WOMEN-Graphic_Tees-id_00006884-01_4_full_segm.png
551,MEN-Pants-id_00001510-03_1_front.jpg,1,1,0,3,3,3,MEN-Pants-id_00001510,03,front,MEN-Pants-id_00001510-03_1_front_segm.png
42482,WOMEN-Tees_Tanks-id_00006891-08_4_full.jpg,1,0,7,2,3,7,WOMEN-Tees_Tanks-id_00006891,08,full,WOMEN-Tees_Tanks-id_00006891-08_4_full_segm.png
24896,WOMEN-Pants-id_00003417-01_1_front.jpg,1,1,7,3,6,7,WOMEN-Pants-id_00003417,01,front,WOMEN-Pants-id_00003417-01_1_front_segm.png
31698,WOMEN-Sweaters-id_00007268-02_4_full.jpg,1,0,4,3,3,3,WOMEN-Sweaters-id_00007268,02,full,WOMEN-Sweaters-id_00007268-02_4_full_segm.png
578,MEN-Pants-id_00002493-05_7_additional.jpg,1,1,7,3,3,7,MEN-Pants-id_00002493,05,additional,MEN-Pants-id_00002493-05_7_additional_segm.png
39049,WOMEN-Tees_Tanks-id_00004485-01_7_additional.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00004485,01,additional,WOMEN-Tees_Tanks-id_00004485-01_7_additional_segm.png
21141,WOMEN-Dresses-id_00007561-01_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00007561,01,full,WOMEN-Dresses-id_00007561-01_4_full_segm.png
17002,WOMEN-Dresses-id_00002899-03_4_full.jpg,1,5,7,1,3,7,WOMEN-Dresses-id_00002899,03,full,WOMEN-Dresses-id_00002899-03_4_full_segm.png
40867,WOMEN-Tees_Tanks-id_00005757-02_7_additional.jpg,5,0,7,1,3,7,WOMEN-Tees_Tanks-id_00005757,02,additional,WOMEN-Tees_Tanks-id_00005757-02_7_additional_segm.png
1255,MEN-Shirts_Polos-id_00005417-03_4_full.jpg,1,1,7,1,3,7,MEN-Shirts_Polos-id_00005417,03,full,MEN-Shirts_Polos-id_00005417-03_4_full_segm.png
41965,WOMEN-Tees_Tanks-id_00006602-11_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00006602,11,full,WOMEN-Tees_Tanks-id_00006602-11_4_full_segm.png
21364,WOMEN-Dresses-id_00007799-03_7_additional.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00007799,03,additional,WOMEN-Dresses-id_00007799-03_7_additional_segm.png
619,MEN-Pants-id_00004045-04_7_additional.jpg,1,1,7,3,3,7,MEN-Pants-id_00004045,04,additional,MEN-Pants-id_00004045-04_7_additional_segm.png
6270,WOMEN-Blouses_Shirts-id_00000993-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00000993,01,full,WOMEN-Blouses_Shirts-id_00000993-01_4_full_segm.png
29198,WOMEN-Sweaters-id_00000739-01_4_full.jpg,1,1,1,2,3,3,WOMEN-Sweaters-id_00000739,01,full,WOMEN-Sweaters-id_00000739-01_4_full_segm.png
21560,WOMEN-Dresses-id_00007980-05_1_front.jpg,1,1,7,1,3,7,WOMEN-Dresses-id_00007980,05,front,WOMEN-Dresses-id_00007980-05_1_front_segm.png
21997,WOMEN-Graphic_Tees-id_00002369-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Graphic_Tees-id_00002369,01,full,WOMEN-Graphic_Tees-id_00002369-01_4_full_segm.png
17581,WOMEN-Dresses-id_00003624-06_7_additional.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00003624,06,additional,WOMEN-Dresses-id_00003624-06_7_additional_segm.png
41698,WOMEN-Tees_Tanks-id_00006426-05_4_full.jpg,1,2,7,3,3,7,WOMEN-Tees_Tanks-id_00006426,05,full,WOMEN-Tees_Tanks-id_00006426-05_4_full_segm.png
22770,WOMEN-Jackets_Coats-id_00000181-03_3_back.jpg,7,7,5,7,7,3,WOMEN-Jackets_Coats-id_00000181,03,back,WOMEN-Jackets_Coats-id_00000181-03_3_back_segm.png
33410,WOMEN-Tees_Tanks-id_00000512-08_4_full.jpg,1,0,7,2,3,7,WOMEN-Tees_Tanks-id_00000512,08,full,WOMEN-Tees_Tanks-id_00000512-08_4_full_segm.png
13314,WOMEN-Cardigans-id_00000709-02_1_front.jpg,1,0,1,3,3,1,WOMEN-Cardigans-id_00000709,02,front,WOMEN-Cardigans-id_00000709-02_1_front_segm.png
21480,WOMEN-Dresses-id_00007906-03_7_additional.jpg,5,5,7,0,0,7,WOMEN-Dresses-id_00007906,03,additional,WOMEN-Dresses-id_00007906-03_7_additional_segm.png
12248,WOMEN-Blouses_Shirts-id_00007091-03_4_full.jpg,5,0,5,3,3,1,WOMEN-Blouses_Shirts-id_00007091,03,full,WOMEN-Blouses_Shirts-id_00007091-03_4_full_segm.png
2950,MEN-Tees_Tanks-id_00000296-07_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00000296,07,full,MEN-Tees_Tanks-id_00000296-07_4_full_segm.png
24640,WOMEN-Leggings-id_00002985-02_1_front.jpg,1,0,4,1,3,3,WOMEN-Leggings-id_00002985,02,front,WOMEN-Leggings-id_00002985-02_1_front_segm.png
19704,WOMEN-Dresses-id_00005927-02_2_side.jpg,5,5,7,1,1,7,WOMEN-Dresses-id_00005927,02,side,WOMEN-Dresses-id_00005927-02_2_side_segm.png
7981,WOMEN-Blouses_Shirts-id_00002770-01_4_full.jpg,1,5,7,1,3,7,WOMEN-Blouses_Shirts-id_00002770,01,full,WOMEN-Blouses_Shirts-id_00002770-01_4_full_segm.png
30957,WOMEN-Sweaters-id_00005183-01_1_front.jpg,1,2,7,2,3,7,WOMEN-Sweaters-id_00005183,01,front,WOMEN-Sweaters-id_00005183-01_1_front_segm.png
28256,WOMEN-Skirts-id_00001402-05_4_full.jpg,1,1,7,3,0,7,WOMEN-Skirts-id_00001402,05,full,WOMEN-Skirts-id_00001402-05_4_full_segm.png
549,MEN-Pants-id_00001510-01_1_front.jpg,1,1,0,3,3,3,MEN-Pants-id_00001510,01,front,MEN-Pants-id_00001510-01_1_front_segm.png
40512,WOMEN-Tees_Tanks-id_00005501-02_1_front.jpg,1,0,7,6,3,7,WOMEN-Tees_Tanks-id_00005501,02,front,WOMEN-Tees_Tanks-id_00005501-02_1_front_segm.png
18354,WOMEN-Dresses-id_00004551-01_2_side.jpg,1,1,7,3,4,7,WOMEN-Dresses-id_00004551,01,side,WOMEN-Dresses-id_00004551-01_2_side_segm.png
34674,WOMEN-Tees_Tanks-id_00001590-06_4_full.jpg,1,1,7,1,1,7,WOMEN-Tees_Tanks-id_00001590,06,full,WOMEN-Tees_Tanks-id_00001590-06_4_full_segm.png
7148,WOMEN-Blouses_Shirts-id_00001832-02_7_additional.jpg,1,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00001832,02,additional,WOMEN-Blouses_Shirts-id_00001832-02_7_additional_segm.png
27424,WOMEN-Shorts-id_00003810-01_4_full.jpg,1,1,7,3,3,7,WOMEN-Shorts-id_00003810,01,full,WOMEN-Shorts-id_00003810-01_4_full_segm.png
38998,WOMEN-Tees_Tanks-id_00004434-04_4_full.jpg,1,0,7,1,3,7,WOMEN-Tees_Tanks-id_00004434,04,full,WOMEN-Tees_Tanks-id_00004434-04_4_full_segm.png
35116,WOMEN-Tees_Tanks-id_00001925-22_7_additional.jpg,1,0,1,3,3,4,WOMEN-Tees_Tanks-id_00001925,22,additional,WOMEN-Tees_Tanks-id_00001925-22_7_additional_segm.png
14837,WOMEN-Dresses-id_00000092-01_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00000092,01,front,WOMEN-Dresses-id_00000092-01_1_front_segm.png
35800,WOMEN-Tees_Tanks-id_00002271-06_4_full.jpg,1,1,7,2,3,7,WOMEN-Tees_Tanks-id_00002271,06,full,WOMEN-Tees_Tanks-id_00002271-06_4_full_segm.png
29803,WOMEN-Sweaters-id_00002269-02_3_back.jpg,7,5,5,7,1,3,WOMEN-Sweaters-id_00002269,02,back,WOMEN-Sweaters-id_00002269-02_3_back_segm.png
14334,WOMEN-Cardigans-id_00005604-02_7_additional.jpg,1,1,1,3,3,3,WOMEN-Cardigans-id_00005604,02,additional,WOMEN-Cardigans-id_00005604-02_7_additional_segm.png
25787,WOMEN-Rompers_Jumpsuits-id_00002545-03_1_front.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00002545,03,front,WOMEN-Rompers_Jumpsuits-id_00002545-03_1_front_segm.png
2942,MEN-Tees_Tanks-id_00000296-05_4_full.jpg,1,1,7,3,3,7,MEN-Tees_Tanks-id_00000296,05,full,MEN-Tees_Tanks-id_00000296-05_4_full_segm.png
24832,WOMEN-Pants-id_00002691-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Pants-id_00002691,01,front,WOMEN-Pants-id_00002691-01_1_front_segm.png
37021,WOMEN-Tees_Tanks-id_00003286-01_7_additional.jpg,1,1,7,1,3,7,WOMEN-Tees_Tanks-id_00003286,01,additional,WOMEN-Tees_Tanks-id_00003286-01_7_additional_segm.png
25633,WOMEN-Rompers_Jumpsuits-id_00001721-01_7_additional.jpg,1,1,7,3,3,7,WOMEN-Rompers_Jumpsuits-id_00001721,01,additional,WOMEN-Rompers_Jumpsuits-id_00001721-01_7_additional_segm.png
33420,WOMEN-Tees_Tanks-id_00000544-01_2_side.jpg,1,1,7,3,3,7,WOMEN-Tees_Tanks-id_00000544,01,side,WOMEN-Tees_Tanks-id_00000544-01_2_side_segm.png
11817,WOMEN-Blouses_Shirts-id_00006638-02_4_full.jpg,5,0,7,1,3,7,WOMEN-Blouses_Shirts-id_00006638,02,full,WOMEN-Blouses_Shirts-id_00006638-02_4_full_segm.png
40049,WOMEN-Tees_Tanks-id_00005203-03_3_back.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00005203,03,back,WOMEN-Tees_Tanks-id_00005203-03_3_back_segm.png
27785,WOMEN-Shorts-id_00005829-09_4_full.jpg,4,1,7,3,3,7,WOMEN-Shorts-id_00005829,09,full,WOMEN-Shorts-id_00005829-09_4_full_segm.png
29410,WOMEN-Sweaters-id_00001145-01_4_full.jpg,4,6,1,3,3,3,WOMEN-Sweaters-id_00001145,01,full,WOMEN-Sweaters-id_00001145-01_4_full_segm.png
21095,WOMEN-Dresses-id_00007508-03_7_additional.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00007508,03,additional,WOMEN-Dresses-id_00007508-03_7_additional_segm.png
41049,WOMEN-Tees_Tanks-id_00005930-01_1_front.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00005930,01,front,WOMEN-Tees_Tanks-id_00005930-01_1_front_segm.png
20110,WOMEN-Dresses-id_00006339-01_2_side.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006339,01,side,WOMEN-Dresses-id_00006339-01_2_side_segm.png
42691,WOMEN-Tees_Tanks-id_00007022-10_4_full.jpg,1,0,7,3,3,7,WOMEN-Tees_Tanks-id_00007022,10,full,WOMEN-Tees_Tanks-id_00007022-10_4_full_segm.png
803,MEN-Shirts_Polos-id_00000712-02_4_full.jpg,1,1,7,4,3,7,MEN-Shirts_Polos-id_00000712,02,full,MEN-Shirts_Polos-id_00000712-02_4_full_segm.png
24692,WOMEN-Pants-id_00000215-01_1_front.jpg,1,1,7,1,3,7,WOMEN-Pants-id_00000215,01,front,WOMEN-Pants-id_00000215-01_1_front_segm.png
9094,WOMEN-Blouses_Shirts-id_00003914-08_4_full.jpg,1,1,7,1,3,7,WOMEN-Blouses_Shirts-id_00003914,08,full,WOMEN-Blouses_Shirts-id_00003914-08_4_full_segm.png
5776,WOMEN-Blouses_Shirts-id_00000380-05_4_full.jpg,1,0,7,3,3,7,WOMEN-Blouses_Shirts-id_00000380,05,full,WOMEN-Blouses_Shirts-id_00000380-05_4_full_segm.png
26428,WOMEN-Rompers_Jumpsuits-id_00006102-02_4_full.jpg,1,0,7,3,1,7,WOMEN-Rompers_Jumpsuits-id_00006102,02,full,WOMEN-Rompers_Jumpsuits-id_00006102-02_4_full_segm.png
16331,WOMEN-Dresses-id_00002093-02_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00002093,02,additional,WOMEN-Dresses-id_00002093-02_7_additional_segm.png
33039,WOMEN-Tees_Tanks-id_00000196-01_4_full.jpg,1,0,7,1,3,7,WOMEN-Tees_Tanks-id_00000196,01,full,WOMEN-Tees_Tanks-id_00000196-01_4_full_segm.png
21719,WOMEN-Graphic_Tees-id_00000917-01_4_full.jpg,1,1,4,1,3,3,WOMEN-Graphic_Tees-id_00000917,01,full,WOMEN-Graphic_Tees-id_00000917-01_4_full_segm.png
37336,WOMEN-Tees_Tanks-id_00003449-05_4_full.jpg,5,0,2,1,3,3,WOMEN-Tees_Tanks-id_00003449,05,full,WOMEN-Tees_Tanks-id_00003449-05_4_full_segm.png
11363,WOMEN-Blouses_Shirts-id_00006191-04_4_full.jpg,1,0,7,4,3,7,WOMEN-Blouses_Shirts-id_00006191,04,full,WOMEN-Blouses_Shirts-id_00006191-04_4_full_segm.png
